inci_id,inci_no,exp_no,complete,fdid,district,station,number,st_prefix,street,st_type,st_suffix,city,state,zip,typecat,inci_type,desc_incitype,resp,dur,fract_4,fract_6,fract_8,fract_12,fract_20,year,month,dow,hour,shift,alarms,app,per,mutl_aid,aid_desc,fatal_fs,inj_fs,fatal_civ,inj_civ,loss_total,det_alert,det_desc,haz_desc,ig_factors_desc,acres_burn,buildings,cause_ign,cause_desc,heat_src,heatsrc_desc,area_org,areaorg_desc,matl_type,matltype_desc,item_type,firstign_desc,sequence,factor,actions_desc,acions,rt2,durhr,cancelled,std_cost,alm_date,alm_time,alm_dttm,arv_date,arv_time,arv_dttm,app_supp,per_supp,app_ems,per_ems,app_rescue,per_rescue,app_other,per_other,prop_loss,cont_loss,haz_rel,clr_date,clr_time,clr_dttm,ctrl_date,ctrl_time,prop_use
_60G0XL8RV,21-0000912,0,TRUE,4600,OUT,2,3229,,Shelburne,RD,,Shelburne,VT,5482,1,111,Building fire,360,12:47:00 AM,0,1,1,1,1,2021,3,Friday,12,3,1,1,3,4,Automatic aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,12,Salvage & overhaul,360,0.7833,0,,3/26/2021,12:42:00 PM,3/26/2021 12:42,3/26/2021,12:48:00 PM,3/26/2021 12:48,1,3,0,0,0,0,0,0,0,0,,3/26/2021,1:29:00 PM,3/26/2021 13:29,,,449
_60G0RUJAE,21-0000911,0,TRUE,4600,2,2,30,,Green Mountain,DR,,South Burlington,VT,5403,7,740,"Unintentional transmission of alarm, Other",540,12:11:00 AM,0,0,0,1,1,2021,3,Friday,10,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,60,"Systems and services, Other",540,0.1833,0,,3/26/2021,10:40:00 AM,3/26/2021 10:40,3/26/2021,10:49:00 AM,3/26/2021 10:49,0,0,0,0,0,0,3,7,0,0,,3/26/2021,10:51:00 AM,3/26/2021 10:51,,,500
_60G0X6BLO,21-0000910,0,TRUE,4600,2,2,35,,Joy,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",420,12:22:00 AM,0,0,1,1,1,2021,3,Friday,10,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),420,0.3667,0,,3/26/2021,10:30:00 AM,3/26/2021 10:30,3/26/2021,10:37:00 AM,3/26/2021 10:37,0,0,2,5,0,0,0,0,0,0,,3/26/2021,10:52:00 AM,3/26/2021 10:52,,,340
_60G0LRUUN,21-0000909,0,TRUE,4600,2,1,6,,Olde Orchard,PARK,,South Burlington,VT,5403,5,552,Police matter,0,12:00:00 AM,1,1,1,1,1,2021,3,Friday,10,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,84,Refer to proper authority,0,0,0,,3/26/2021,10:08:00 AM,3/26/2021 10:08,3/26/2021,10:08:00 AM,3/26/2021 10:08,0,0,0,0,0,0,1,1,0,0,,3/26/2021,10:08:00 AM,3/26/2021 10:08,,,429
_60G0JJSY2,21-0000908,0,TRUE,4600,1,1,1068,,Williston,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",240,12:18:00 AM,1,1,1,1,1,2021,3,Friday,8,3,0,3,6,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),240,0.3,0,,3/26/2021,8:02:00 AM,3/26/2021 8:02,3/26/2021,8:06:00 AM,3/26/2021 8:06,0,0,3,6,0,0,0,0,0,0,,3/26/2021,8:20:00 AM,3/26/2021 8:20,,,449
_60G0HCY28,21-0000907,0,TRUE,4600,1,1,46,,Moss Glen,LANE,,South Burlington,VT,5403,7,743,"Smoke detector activation, no fire - unintentional",540,12:11:00 AM,0,0,0,1,1,2021,3,Friday,7,2,0,2,6,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,540,0.1833,0,,3/26/2021,7:24:00 AM,3/26/2021 7:24,3/26/2021,7:33:00 AM,3/26/2021 7:33,2,6,0,0,0,0,0,0,0,0,,3/26/2021,7:35:00 AM,3/26/2021 7:35,,,419
_60G0EFBKH,21-0000906,0,TRUE,4600,1,1,465,,Quarry Hill,RD,,South Burlington,VT,5403,1,113,"Cooking fire, confined to container",540,12:39:00 AM,0,0,0,1,1,2021,3,Friday,1,2,1,3,8,1,Mutual aid received,0,0,0,0,0,1,Detector alerted occupant,,,,,,,,,,,,,,,,,51,Ventilate,540,0.65,0,,3/26/2021,1:58:00 AM,3/26/2021 1:58,3/26/2021,2:07:00 AM,3/26/2021 2:07,3,8,0,0,0,0,0,0,0,0,,3/26/2021,2:37:00 AM,3/26/2021 2:37,,,429
_60G0E88QY,21-0000905,0,TRUE,4600,1,1,1068,,Williston,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",420,12:30:00 AM,0,0,1,1,1,2021,3,Friday,0,2,0,1,3,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),420,0.5,0,,3/26/2021,12:34:00 AM,3/26/2021 0:34,3/26/2021,12:41:00 AM,3/26/2021 0:41,0,0,1,3,0,0,0,0,0,0,,3/26/2021,1:04:00 AM,3/26/2021 1:04,,,449
_60G01U9LF,21-0000904,0,TRUE,4600,2,2,1200,,Shelburne,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",240,12:17:00 AM,0,1,1,1,1,2021,3,Friday,0,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,240,0.2833,0,,3/26/2021,12:15:00 AM,3/26/2021 0:15,3/26/2021,12:19:00 AM,3/26/2021 0:19,0,0,2,5,0,0,0,0,0,0,,3/26/2021,12:32:00 AM,3/26/2021 0:32,,,449
_60G01I9P0,21-0000903,0,TRUE,4600,2,2,3229,,Shelburne,RD,,Shelburne,VT,5482,6,611,Dispatched & cancelled en route,34338055,12:11:00 AM,1,1,1,1,1,2021,3,Thursday,23,2,0,0,0,5,Other aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,93,Cancelled en route,,0.1833,1,,3/25/2021,11:24:00 PM,3/25/2021 23:24,,,,0,0,0,0,0,0,2,5,0,0,,3/25/2021,11:35:00 PM,3/25/2021 23:35,,,449
_60F11ZMEL,21-0000902,0,TRUE,4600,1,1,5,,Aspen,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",120,12:27:00 AM,1,1,1,1,1,2021,3,Thursday,17,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),120,0.45,0,,3/25/2021,5:08:00 PM,3/25/2021 17:08,3/25/2021,5:10:00 PM,3/25/2021 17:10,0,0,2,5,0,0,0,0,0,0,,3/25/2021,5:35:00 PM,3/25/2021 17:35,,,400
_60F101SPF,21-0000901,0,TRUE,4600,OUT,1,224,S,Winooski,AVE,,Burlington,VT,5401,6,611,Dispatched & cancelled en route,34363015,12:08:00 AM,1,1,1,1,1,2021,3,Thursday,16,2,0,1,2,3,Mutual aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,93,Cancelled en route,,0.1333,1,,3/25/2021,4:28:00 PM,3/25/2021 16:28,,,,0,0,1,2,0,0,0,0,0,0,,3/25/2021,4:36:00 PM,3/25/2021 16:36,,,
_60F0YJGGL,21-0000900,0,TRUE,4600,2,2,412,,Farrell,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",300,1:24:00 AM,0,1,1,1,1,2021,3,Thursday,14,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,300,1.4,0,,3/25/2021,2:29:00 PM,3/25/2021 14:29,3/25/2021,2:34:00 PM,3/25/2021 14:34,0,0,2,5,0,0,0,0,0,0,,3/25/2021,3:53:00 PM,3/25/2021 15:53,,,429
_60F0XV6FX,21-0000899,0,TRUE,4600,2,2,7,,Farrell,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",300,12:27:00 AM,0,1,1,1,1,2021,3,Thursday,13,2,0,1,3,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,300,0.45,0,,3/25/2021,1:29:00 PM,3/25/2021 13:29,3/25/2021,1:34:00 PM,3/25/2021 13:34,0,0,1,3,0,0,0,0,0,0,,3/25/2021,1:56:00 PM,3/25/2021 13:56,,,361
_60F0Y4KTJ,21-0000898,0,TRUE,4600,1,1,1055,,Williston,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",60,12:13:00 AM,1,1,1,1,1,2021,3,Thursday,13,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),60,0.2167,0,,3/25/2021,1:12:00 PM,3/25/2021 13:12,3/25/2021,1:13:00 PM,3/25/2021 13:13,0,0,2,5,0,0,0,0,0,0,,3/25/2021,1:25:00 PM,3/25/2021 13:25,,,571
_60F0UIAKI,21-0000897,0,TRUE,4600,1,1,7,,Aspen,DR,,South Burlington,VT,5403,6,622,No Incident found on arrival at dispatch address,240,12:08:00 AM,1,1,1,1,1,2021,3,Thursday,12,2,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,60,"Systems and services, Other",240,0.1333,0,,3/25/2021,12:43:00 PM,3/25/2021 12:43,3/25/2021,12:47:00 PM,3/25/2021 12:47,0,0,0,0,0,0,2,5,0,0,,3/25/2021,12:51:00 PM,3/25/2021 12:51,,,429
_60F0XWJZE,21-0000896,0,TRUE,4600,7,1,41,,Commerce,AVE,,South Burlington,VT,5403,6,622,No Incident found on arrival at dispatch address,780,12:21:00 AM,0,0,0,0,1,2021,3,Thursday,12,2,0,1,3,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,780,0.35,0,,3/25/2021,12:41:00 PM,3/25/2021 12:41,3/25/2021,12:54:00 PM,3/25/2021 12:54,1,3,0,0,0,0,0,0,0,0,,3/25/2021,1:02:00 PM,3/25/2021 13:02,,,700
_60F0X9NAH,21-0000895,0,TRUE,4600,1,1,192,,Tilley,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",300,12:18:00 AM,0,1,1,1,1,2021,3,Thursday,10,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),300,0.3,0,,3/25/2021,10:56:00 AM,3/25/2021 10:56,3/25/2021,11:01:00 AM,3/25/2021 11:01,0,0,2,5,0,0,0,0,0,0,,3/25/2021,11:14:00 AM,3/25/2021 11:14,,,500
_60F0EZ9O1,21-0000894,0,TRUE,4600,1,1,125,,Kennedy,DR,,South Burlington,VT,5403,5,550,"Public service assistance, Other",0,12:00:00 AM,1,1,1,1,1,2021,3,Wednesday,21,1,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,70,"Assistance, Other",0,0,0,,3/24/2021,9:54:00 PM,3/24/2021 21:54,3/24/2021,9:54:00 PM,3/24/2021 21:54,0,0,0,0,0,0,1,2,0,0,,3/24/2021,9:54:00 PM,3/24/2021 21:54,,,429
_60E19BQML,21-0000893,0,TRUE,4600,1,1,3164,,Shelburne,,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",600,12:23:00 AM,0,0,0,1,1,2021,3,Wednesday,16,1,0,1,2,3,Mutual aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,600,0.3833,0,,3/24/2021,4:29:00 PM,3/24/2021 16:29,3/24/2021,4:39:00 PM,3/24/2021 16:39,0,0,1,2,0,0,0,0,0,0,,3/24/2021,4:52:00 PM,3/24/2021 16:52,,,
_60E18DRNN,21-0000892,0,TRUE,4600,1,1,465,,Quarry Hill,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",420,12:22:00 AM,0,0,1,1,1,2021,3,Wednesday,15,1,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,420,0.3667,0,,3/24/2021,3:12:00 PM,3/24/2021 15:12,3/24/2021,3:19:00 PM,3/24/2021 15:19,0,0,2,5,0,0,0,0,0,0,,3/24/2021,3:34:00 PM,3/24/2021 15:34,,,429
_60E172MBI,21-0000891,0,TRUE,4600,2,1,,,CENTRAL,AVE,,South Burlington,VT,5403,3,360,"Water & ice-related rescue, other",300,12:29:00 AM,0,1,1,1,1,2021,3,Wednesday,14,1,1,4,5,1,Mutual aid received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,300,0.4833,0,,3/24/2021,2:29:00 PM,3/24/2021 14:29,3/24/2021,2:34:00 PM,3/24/2021 14:34,0,0,0,0,4,5,0,0,0,0,,3/24/2021,2:58:00 PM,3/24/2021 14:58,,,937
_60E0XYKYL,21-0000890,0,TRUE,4600,1,1,1803,,Spear,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",420,12:17:00 AM,0,0,1,1,1,2021,3,Wednesday,14,1,0,1,3,2,Automatic aid receiv,0,0,0,0,0,,,,,,,,,,,,,,,,,,,31,Provide first aid & check for injuries,420,0.2833,0,,3/24/2021,2:26:00 PM,3/24/2021 14:26,3/24/2021,2:33:00 PM,3/24/2021 14:33,0,0,1,3,0,0,0,0,0,0,,3/24/2021,2:43:00 PM,3/24/2021 14:43,,,419
_60E15H03P,21-0000889,0,TRUE,4600,1,1,575,,Dorset,ST,,South Burlington,VT,5403,4,451,"Biological hazard, confirmed or suspected",0,12:27:00 AM,1,1,1,1,1,2021,3,Wednesday,14,1,0,1,2,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,46,Decontaminate persons or equipment,0,0.45,0,,3/24/2021,2:02:00 PM,3/24/2021 14:02,3/24/2021,2:02:00 PM,3/24/2021 14:02,0,0,1,2,0,0,0,0,0,0,,3/24/2021,2:29:00 PM,3/24/2021 14:29,,,888
_60E15395O,21-0000888,0,TRUE,4600,1,1,7,,Mayfair,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",300,12:20:00 AM,0,1,1,1,1,2021,3,Wednesday,13,1,0,1,2,1,Mutual aid received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,300,0.3333,0,,3/24/2021,1:48:00 PM,3/24/2021 13:48,3/24/2021,1:53:00 PM,3/24/2021 13:53,0,0,1,2,0,0,0,0,0,0,,3/24/2021,2:08:00 PM,3/24/2021 14:08,,,419
_60E14I2TP,21-0000887,0,TRUE,4600,2,2,412,,Farrell,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",780,1:00:00 AM,0,0,0,0,1,2021,3,Wednesday,13,1,0,1,1,1,Mutual aid received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,780,1,0,,3/24/2021,1:01:00 PM,3/24/2021 13:01,3/24/2021,1:14:00 PM,3/24/2021 13:14,0,0,1,1,0,0,0,0,0,0,,3/24/2021,2:01:00 PM,3/24/2021 14:01,,,429
_60E126QBU,21-0000886,0,TRUE,4600,2,2,90,,Allen,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",600,12:41:00 AM,0,0,0,1,1,2021,3,Wednesday,13,1,0,1,1,1,Mutual aid received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,600,0.6833,0,,3/24/2021,1:01:00 PM,3/24/2021 13:01,3/24/2021,1:11:00 PM,3/24/2021 13:11,0,0,1,1,0,0,0,0,0,0,,3/24/2021,1:42:00 PM,3/24/2021 13:42,,,459
_60E11ARED,21-0000885,0,TRUE,4600,1,1,4016,,Williston,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",360,12:34:00 AM,0,1,1,1,1,2021,3,Wednesday,12,1,0,3,6,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,360,0.5667,0,,3/24/2021,12:45:00 PM,3/24/2021 12:45,3/24/2021,12:51:00 PM,3/24/2021 12:51,0,0,3,6,0,0,0,0,0,0,,3/24/2021,1:19:00 PM,3/24/2021 13:19,,,579
_60E10NR4F,21-0000884,0,TRUE,4600,2,2,730,,Shelburne,RD,,South Burlington,VT,5403,6,622,No Incident found on arrival at dispatch address,300,12:08:00 AM,0,1,1,1,1,2021,3,Wednesday,10,1,0,1,3,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,300,0.1333,0,,3/24/2021,10:00:00 AM,3/24/2021 10:00,3/24/2021,10:05:00 AM,3/24/2021 10:05,0,0,1,3,0,0,0,0,0,0,,3/24/2021,10:08:00 AM,3/24/2021 10:08,,,161
_60E0M9S93,21-0000883,0,TRUE,4600,1,1,B12,,Stonehedge,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",540,12:23:00 AM,0,0,0,1,1,2021,3,Wednesday,9,1,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,31,Provide first aid & check for injuries,540,0.3833,0,,3/24/2021,9:45:00 AM,3/24/2021 9:45,3/24/2021,9:54:00 AM,3/24/2021 9:54,0,0,2,5,0,0,0,0,0,0,,3/24/2021,10:08:00 AM,3/24/2021 10:08,,,429
_60E05VBE1,21-0000882,0,TRUE,4600,2,1,25,,Bacon,ST,,South Burlington,VT,5403,1,140,"Natural vegetation fire, Other",480,12:51:00 AM,0,0,1,1,1,2021,3,Wednesday,1,3,0,3,8,N,None,0,0,0,0,0,,,,Abandoned or discarded materials or products,0,0,2,Unintentional,43,Hot ember or ash,90,"Outside area, Other",,,72,"Light vegetation - not crop, including grass",1,11,11,Extinguishment by fire service personnel,480,0.85,0,338,3/24/2021,1:38:00 AM,3/24/2021 1:38,3/24/2021,1:46:00 AM,3/24/2021 1:46,3,8,0,0,0,0,0,0,0,0,,3/24/2021,2:29:00 AM,3/24/2021 2:29,3/24/2021,2:23:00 AM,429
_60E0F38RT,21-0000881,0,TRUE,4600,2,2,351,,Farrell,ST,,South Burlington,VT,5403,7,731,Sprinkler activation due to malfunction,480,12:26:00 AM,0,0,1,1,1,2021,3,Wednesday,1,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,64,Shut down system,480,0.4333,0,,3/24/2021,1:37:00 AM,3/24/2021 1:37,3/24/2021,1:45:00 AM,3/24/2021 1:45,0,0,0,0,0,0,1,3,0,0,,3/24/2021,2:03:00 AM,3/24/2021 2:03,,,429
_60D1EK0EH,21-0000880,0,TRUE,4600,1,1,26,,O'Brien,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",480,12:16:00 AM,0,0,1,1,1,2021,3,Tuesday,22,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",480,0.2667,0,,3/23/2021,10:49:00 PM,3/23/2021 22:49,3/23/2021,10:57:00 PM,3/23/2021 22:57,0,0,2,5,0,0,0,0,0,0,,3/23/2021,11:05:00 PM,3/23/2021 23:05,,,419
_60D1EB8PJ,21-0000879,0,TRUE,4600,1,1,19,,Gregory,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",420,12:13:00 AM,0,0,1,1,1,2021,3,Tuesday,22,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",420,0.2167,0,,3/23/2021,10:06:00 PM,3/23/2021 22:06,3/23/2021,10:13:00 PM,3/23/2021 22:13,0,0,2,5,0,0,0,0,0,0,,3/23/2021,10:19:00 PM,3/23/2021 22:19,,,965
_60D1E1N47,21-0000878,0,TRUE,4600,1,1,1068,,Williston,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",240,12:13:00 AM,0,1,1,1,1,2021,3,Tuesday,21,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",240,0.2167,0,,3/23/2021,9:16:00 PM,3/23/2021 21:16,3/23/2021,9:20:00 PM,3/23/2021 21:20,0,0,2,5,0,0,0,0,0,0,,3/23/2021,9:29:00 PM,3/23/2021 21:29,,,965
_60D1DWOQN,21-0000877,0,TRUE,4600,1,1,575,,Dorset,ST,,South Burlington,VT,5403,4,451,"Biological hazard, confirmed or suspected",0,12:37:00 AM,1,1,1,1,1,2021,3,Tuesday,19,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,46,Decontaminate persons or equipment,0,0.6167,0,,3/23/2021,7:47:00 PM,3/23/2021 19:47,3/23/2021,7:47:00 PM,3/23/2021 19:47,0,0,0,0,0,0,1,3,0,0,,3/23/2021,8:24:00 PM,3/23/2021 20:24,,,888
_60D1B4RKP,21-0000876,0,TRUE,4600,1,1,82,,Anderson,PKY,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",360,12:22:00 AM,0,1,1,1,1,2021,3,Tuesday,19,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",360,0.3667,0,,3/23/2021,7:04:00 PM,3/23/2021 19:04,3/23/2021,7:10:00 PM,3/23/2021 19:10,0,0,2,5,0,0,0,0,0,0,,3/23/2021,7:26:00 PM,3/23/2021 19:26,,,459
_60D12W00K,21-0000875,0,TRUE,4600,1,1,155,,Dorset,ST,,South Burlington,VT,5403,3,311,"Medical assist, assist EMS crew",180,12:26:00 AM,1,1,1,1,1,2021,3,Tuesday,16,,1,1,1,1,Mutual aid received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,31,Provide first aid & check for injuries,180,0.4333,0,65,3/23/2021,4:47:00 PM,3/23/2021 16:47,3/23/2021,4:50:00 PM,3/23/2021 16:50,0,0,1,1,0,0,0,0,0,0,,3/23/2021,5:13:00 PM,3/23/2021 17:13,3/23/2021,5:13:00 PM,161
_60D17URV0,21-0000874,0,TRUE,4600,1,1, 72,,Barrett,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",360,12:16:00 AM,0,0,1,1,1,2021,3,Tuesday,16,3,0,1,2,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,360,0.2667,0,,3/23/2021,4:44:00 PM,3/23/2021 16:44,3/23/2021,4:50:00 PM,3/23/2021 16:50,0,0,1,2,0,0,0,0,0,0,,3/23/2021,5:00:00 PM,3/23/2021 17:00,,,419
_60D117IOR,21-0000873,0,TRUE,4600,1,2,,,Red Rocks,PARK,,South Burlington,VT,5403,1,140,"Natural vegetation fire, Other",540,12:30:00 AM,0,0,0,1,1,2021,3,Tuesday,16,3,0,3,6,N,None,0,0,0,0,0,,,,None,0,0,U,Cause undetermined after investigation,UU,Undetermined,95,"Wildland, woods",,,72,"Light vegetation - not crop, including grass",1,NN,11,Extinguishment by fire service personnel,540,0.5,0,105,3/23/2021,4:36:00 PM,3/23/2021 16:36,3/23/2021,4:45:00 PM,3/23/2021 16:45,3,6,0,0,0,0,0,0,0,0,,3/23/2021,5:06:00 PM,3/23/2021 17:06,3/23/2021,4:50:00 PM,938
_60D0TKCYY,21-0000872,0,TRUE,4600,1,1,575,,Dorset,ST,,South Burlington,VT,5403,4,451,"Biological hazard, confirmed or suspected",0,12:28:00 AM,1,1,1,1,1,2021,3,Tuesday,12,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,46,Decontaminate persons or equipment,0,0.4667,0,,3/23/2021,12:16:00 PM,3/23/2021 12:16,3/23/2021,12:16:00 PM,3/23/2021 12:16,0,0,0,0,0,0,1,4,0,0,,3/23/2021,12:44:00 PM,3/23/2021 12:44,,,888
_60D0TBSXL,21-0000871,0,TRUE,4600,1,1,217,,Dorset,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",180,12:15:00 AM,1,1,1,1,1,2021,3,Tuesday,11,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",180,0.25,0,,3/23/2021,11:41:00 AM,3/23/2021 11:41,3/23/2021,11:44:00 AM,3/23/2021 11:44,0,0,2,5,0,0,0,0,0,0,,3/23/2021,11:56:00 AM,3/23/2021 11:56,,,519
_60D0CYYO8,21-0000870,0,TRUE,4600,1,1,,,Interstate 189,,,South Burlington,VT,5403,3,322,Motor vehicle accident with injuries,420,12:45:00 AM,0,0,1,1,1,2021,3,Tuesday,4,2,0,3,8,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,31,Provide first aid & check for injuries,420,0.75,0,,3/23/2021,4:41:00 AM,3/23/2021 4:41,3/23/2021,4:48:00 AM,3/23/2021 4:48,2,3,1,5,0,0,0,0,0,0,,3/23/2021,5:26:00 AM,3/23/2021 5:26,,,961
_60D0COVIT,21-0000869,0,TRUE,4600,1,1,2003,,Brand Farm,DR,,South Burlington,VT,5403,5,554,Assist invalid,420,12:13:00 AM,0,0,1,1,1,2021,3,Monday,23,2,0,1,4,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,31,Provide first aid & check for injuries,420,0.2167,0,,3/22/2021,11:52:00 PM,3/22/2021 23:52,3/22/2021,11:59:00 PM,3/22/2021 23:59,0,0,1,4,0,0,0,0,0,0,,3/23/2021,12:05:00 AM,3/23/2021 0:05,,,429
_60D0CGLZR,21-0000868,0,TRUE,4600,1,1,4,,Southview,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",420,12:23:00 AM,0,0,1,1,1,2021,3,Monday,21,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),420,0.3833,0,,3/22/2021,9:53:00 PM,3/22/2021 21:53,3/22/2021,10:00:00 PM,3/22/2021 22:00,0,0,2,5,0,0,0,0,0,0,,3/22/2021,10:16:00 PM,3/22/2021 22:16,,,419
_60C158NOM,21-0000867,0,TRUE,4600,1,1,1611,,Williston,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",300,12:16:00 AM,0,1,1,1,1,2021,3,Monday,18,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),300,0.2667,0,,3/22/2021,6:24:00 PM,3/22/2021 18:24,3/22/2021,6:29:00 PM,3/22/2021 18:29,0,0,2,5,0,0,0,0,0,0,,3/22/2021,6:40:00 PM,3/22/2021 18:40,,,449
_60C0UN5BV,21-0000866,0,TRUE,4600,OUT,2,5135,,Saint George,RD,,Williston,VT,5495,3,321,"EMS call, excluding vehicle accident with injury",240,1:03:00 AM,0,1,1,1,1,2021,3,Monday,10,2,0,1,3,3,Mutual aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,32,Provide basic life support (BLS),240,1.05,0,,3/22/2021,10:23:00 AM,3/22/2021 10:23,3/22/2021,10:27:00 AM,3/22/2021 10:27,0,0,1,3,0,0,0,0,0,0,,3/22/2021,11:26:00 AM,3/22/2021 11:26,,,
_60C0UBG3S,21-0000865,0,TRUE,4600,OUT,2,645,,Talcott,,,Williston,VT,5495,5,571,"Cover assignment, standby, moveup",1140,2:59:00 AM,0,0,0,0,1,2021,3,Monday,9,2,1,0,0,3,Mutual aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,91,Fill-in or moveup,1140,2.9833,0,,3/22/2021,9:43:00 AM,3/22/2021 9:43,3/22/2021,10:02:00 AM,3/22/2021 10:02,0,0,0,0,0,0,1,3,0,0,,3/22/2021,12:42:00 PM,3/22/2021 12:42,,,
